_step,step,eval/episode_reward,eval/episode_success_any,eval_idx,variant,seed,run_id,run_name
12491264.0,12491264.0,51.23046875,0.1015625,34,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
12840448.0,12840448.0,60.45703125,0.08984375,35,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
13189632.0,13189632.0,58.20703125,0.125,36,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
13538816.0,13538816.0,28.26171875,0.10546875,37,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
13888000.0,13888000.0,54.51953125,0.13671875,38,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
14237184.0,14237184.0,41.50390625,0.10546875,39,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
14586368.0,14586368.0,54.9375,0.1171875,40,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
14935552.0,14935552.0,49.93359375,0.1171875,41,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
15284736.0,15284736.0,40.7421875,0.109375,42,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
15633920.0,15633920.0,43.3671875,0.125,43,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
15983104.0,15983104.0,43.4140625,0.08203125,44,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
16332288.0,16332288.0,67.30078125,0.13671875,45,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
16681472.0,16681472.0,61.84375,0.14453125,46,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
17030656.0,17030656.0,50.26953125,0.16015625,47,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
17379840.0,17379840.0,51.8828125,0.140625,48,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
17729024.0,17729024.0,67.1484375,0.16796875,49,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
18078208.0,18078208.0,70.34765625,0.1484375,50,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
18427392.0,18427392.0,74.82421875,0.18359375,51,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
18776576.0,18776576.0,51.08984375,0.13671875,52,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
19125760.0,19125760.0,56.44921875,0.11328125,53,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
